7213420;COVÃO GOMES
7213421;FONTINHA
7213422;CHÃ LATADA
7213423;C.VASSOURA
7213424;COVÃO MEIO
7213425;CHUPANA
7213426;PONTA SOL
7213427;CHÃ CORREIA
7213428;BRANCA
7213429;LIBARI
7213430;PIQUINHO
7213431;LÉM DA VEIGA
7213432;CUTELO
7213433;CUTELÃO
7213434;LÉM DE MURRO
7213435;COVÃO BENTO
7213436;CHÃO DA VEIGA
7213501;ACHADA CONDE
7213502;ACHADINHA
7213503;BATATEIRA
7213504;CABECA CARREIRA
7213505;CHA DE FORNO
7213506;CHAO DE PENEDO
7213507;CHOCALHO
7213508;CORRE PEDRA
7213509;COQUEIRO
7213510;RABO DE HORTA
7213511;RIBEIRAO BREU
7213512;ROMBADO
7213513;TABULEIRO
7213514;CHÃ
7213601;BOCA MATO
7213602;CASA BRANCA
7213603;CHA ALMADA
7213604;CHA DUARTE
7213605;CHA SEMEDO
7213606;CHA DE BABOSA
7213607;CHA DE MAU PASSO
7213608;COVADA
7213609;CUTELO VAZ
7213610;LEM CABRAL
7213611;LEM MOREIRA
7213612;RAMUDA
7213613;RIBEIRA RIBA
7213614;CUTELO MASCARENHAS
7213615;LÉM VAZ
7213616;COVÃO BARRO
7213617;CHÃ GONÇALVES
7213618;CABANA
7213619;TAMAREIRA
7213620;LABORA
7213621;CUTELO PAU
7213622;LÉM ALMEIDA
7213701;CHAO DE NONO
7213702;CUTELO DA VEIGA
7213703;GELADO CABRAL
7213704;PATA BRAVA
7213705;PINHA DOCE
7213706;BICA
7213707;LÉM RODRIGUES
7213708;PONTO
7213709;RABO DE HORTA
7213801;ACHADINHA
7213802;COVADA
7213803;CUTELO
7213804;LEM D'ACHADA
7213805;PADJERO
7213806;PAU VERDE
7213807;RIBA MONTE
7213808;PONTA D'ACHADA
7213809;CORNO BAIXO
7213810;CHÃ DE FONTE
7213901;CARIS MORTO
7213902;COVAO DA VEIGA
7213903;CUTELO DE COVAO DA VEIGA
7213904;JOAO PRETO
7213905;PEDRA BARRO
7213906;CHAFARIZ
7213907;CUTELO TORRE
7214101;  CHAO GOMES
7214102;COVAO DE TRAS
7214103;LEM GOMES
7214104;PINGO CHUVA
7214105;REDONDA
7214106;RIBEIRAO CAVALO
7214107;ROMAO
7214108;SIMAO NUNES
7214109;CRUZ DE BEDJA
7214110;BATCHARÉ
7214111;SIDREIA
7214112;PONTA
7214201;BICA
7214202;CHA DE ASSOUGUE
7214203;CHA DE COELHO
7214204;CHAOZINHO
7214205;JOAO GOTO
7214206;PINHA
7214207;MANTABA
7214208;CHÃ DE CURRAL
7214209;QUELEM
7214210;TANQUE
7214211;CHÃ DE GUERRA
7214212;TORTODJO
7214213;TAMARINO
7214214;CHÃ LÉM JORGE
7214215;ALENTEJANO
7214216;CUTELINHO
7214217;QUEBRADA
7214301;ALTO BEMBA
7214302;CAPELA
7214303;CHÃO DE CURRAL
7214304;COVÃO
7214305;PIQUINHO
7214306;RIBEIRÃO PAVÃO
7214401;PORTO 1
7214402;PORTO 2
7214403;RIBEIRA DA BARCA
7214404;L. DE ESTRADA
7214405;M. SOSSEGO
7214406;L. ROCHA
7214407;FARROL
7214408;PIQUINHO
7214409;C. FOM
7214410;L. MENDES
7214411;SOBRADO
7214501;ACHADINHA
7214502;BAIXO CARREIRA
7214503;BICA
7214504;COVAO LOPES
7214505;DA CRUZ
7214506;FIGUEIRA DE FERRO
7214507;MASSAPE DE BAIXO CARREIRA
7214508;MATO GARCA
7214509;MATO REAL
7214510;RIBEIRAO ISABEL
7214511;ILHÉU
7214512;CHÃ DE LARANJA
7214601;ACHADA MATO
7214602;CHA DE CAPELA
7214603;CHAO DE MONTE
7214604;CHAO TAVARES
7214605;ILHEU
7214606;LEM VIEIRA
7214607;MONTE VERMELHO
7214608;PONTA DO SOL
7214609;PONTA FUNDAO
7214610;PONTA LOPI
7214611;RIBEIRAO MANUEL
7214612;PONTA PASSINHO
7214613;COVÃO PEREIRA
7214614;MONTE
7214615;PONTA DE OLIVEIRA
7214616;TABERNA
7214617;COVA FIGUEIRA
7214618;RIBEIRÃO BODE
7214619;PONTA D'ÁGUA
7214701;BAIXO LA
7214702;RIBA CHÃ
7214801;BIANGA
7214802;CARREIRA
7214803;CARRICAL
7214804;CHAO BEIRA
7214805;CHAO NONA
7214806;CHAO DE PAPAIA
7214807;COVAO DE AGUA
7214808;CUTELO MENDES
7214809;DA CRUZ
7214810;LEM DA VEIGA
7214811;LEM GOMES
7214812;LIMOEIRO
7214813;MONTE SAL
7214814;MONTINHO
7214815;SALTOS ACIMA
7214816;SOLE
7214817;ULULU
7214818;CHÃO DE CURRAL/COVÃO DE CURRAL
7214819;C.LOPES
7214820;CHÃ DE ESPINHO
7214821;LUGAR BAIXO
7214822;BAREIRO
7214823;MERGULHO
7214824;CUTELO SANTOS
7214825;M. BRANCO
7214826;CUTELO PINGO CHUVA
7214827;FORNO
7214828;MONTE DOMINGOS
7214829;BARREIRO
7214830;CUTELO M. GRAÇA
7214901;VASSOURA
7214902;CHAO DE CASA GRANDE
7214903;CHAO MORENO
7214904;COVAO DE LIMAO
7214905;COVAO TARAFE
7214906;CURRAL DE BOI
7214907;ESPINHO BRANCO
7214908;GALO CANTA
7214909;MANIPO
7214910;OURE
7214911;OURINHO
7214912;OURIZINHO
7214913;PALACIO
7214914;QUINTAL
7214915;RIBEIRINHA
7214916;QUINTALONA
7214917;SEDGUMA
7215001;CHA BAIXO
7215002;CHA DE CASA
7215003;CHA DE CURRAL
7215004;CHA DE FIGUEIRA
7215005;CUTELO LOPES
7215006;ILHEU DE CARRICO
7215007;LEM LEAL
7215008;LOCOTANO
7215009;ROSTO BRANCO
7215010;SAQUINHO
7215011;OVO BODE
7215012;QUINTAL LEAL
7215013;POSTO
7215014;CUTELO GOMES
7215015;PONTA CHAM
7215016;MATO
7215017;PIZADA
7215018;SECHANE
7215019;MONTONA
7215101;CHAO DE HORTA
7215102;CHAO COELHO
7215103;CHAO DE CAPELA
7215104;CUTELO
7215105;LEM DA MORA
7215106;LEM PEREIRA
7215107;LEM TAVARES
7215108;LEM VARELA
7215109;LEM VIEIRA
7215110;PASSINHO
7215111;QUINTALONA
7215112;PORTAL
7215113;CHÃO DE SIMBRÃO
7215114;CHÃO DE PARIBA
7215115;TOMBA TOURO
7215116;LUÍS DAMÃO
7215201;ACHADA RIBA
7215202;VILA DE ASSOMADA
7215203;BAIRRO
7215204;BOLANHA
7215205;CHA DE SANTOS
7215206;COVAO RIBEIRO
7215207;CUTELO
7215208;NHAGAR
7215209;LEM VIEIRA
7215210;PEDRA BARRO
7215211;PORTAOZINHO
7215212;TARAFALINHO
7215213;CUMBEM
7215214;TRAZ EMPA
7215215;ESPINHO BRANCO
7215216;CENTRO VILA
7215217;COVÃO
7215218;RUA S.O.S.
7215219;RUA FARP
7215220;CRUZ VERMELHA
7215221;LEIRIA
7215222;ATRÁS BANCO
7215223;CHÃO DE ESPINHO
7215224;PONTA CALABACEIRA
7215301;SARRADONA
7215302;SOBRADO
7215303;CHÃO DE LAGOA
7215304;CAVALEIRO
7215305;ACHADA BELBEL
7215306;ACHADA BAIXO
7215307;PASSO VACA
7215308;TABERNA
7310101;ACHADA BELBEL
7310102;ACHADA BELBEL ACIMA
7310103;AGUADA
7310104;CASONA
7310105;CHAO POILAO
7310106;DJEU
7310107;MANIPO
7310108;MATO BOI
7310109;SARRADO
7310110;VARZEA LARANJA
7310111;CHAM DE MANDUCO
7310112;CHAM
7310113;M.PRETO
7310114;LAPA PAU
7310115;CRUZ
7310116;P.MANIPO
7310117;ACHADA BELBEL BAIXO
7310118;MONTE RABELADOS
7310201;ACHADA FAZENDA
7310202;CHA DE CURRAL
7310203;ZIMBROM
7310301;ACHADA CASUNDA
7310302;ACHADA PONTA
7310303;CUTELO
7310401;BOA ESPERANCA
7310402;BOAVENTURA
7310403;CASONA
7310404;CHA DE CASA
7310405;CRUZ DE AGUADA
7310406;CUTELO SALTO
7310407;FORMOSA
7310408;HORTA NOVA
7310409;ORIL
7310410;ORISSINHO
7310411;PEDRA SARRADO
7310412;POLE
7310413;TORIL
7310414;TRAZ DE MONTE
7310415;COVÃO DE MILAGRE
7310416;ACHADA TORIL
7310501;ACHADINHA
7310502;ACHADONA
7310503;ANDECAL
7310504;BOM BIDA
7310505;CAO BRUTO
7310506;CASA GRANDE
7310507;CUTELO MENDES
7310508;FONTINHO
7310509;GODELHA
7310510;JOAO LOBO
7310511;LEM COELHO
7310512;LEM DA COSTA
7310513;LEM DE MATO
7310514;MATO CORREIA
7310515;MATONA
7310516;PEDRA PAREDE
7310517;PONTA RIBEIRA
7310518;DJULANGUE
7310519;CONVENTO
7310601;ACHADA ABAIXO
7310602;ASSOMADA
7310603;CANCELO
7310604;COVAO SANCHES
7310605;PONTA COQUEIRO
7310606;PINGA MEL
7310607;PONTA CANCELO
7310608;PONTA ACHADA BELBEL
7310609;SOPRA BOLA
7310701;BOQUEIRAO
7310702;CHA DE CASA
7310703;CHA DA SILVA
7310704;CHA DE GUI
7310705;FONTE MACHADO
7310706;ILHEU
7310707;JOAO TOURO
7310708;MAIAMA
7310709;MARIA PEREIRA
7310710;POLONZINHO
7310711;PONTA RIBEIRA
7310712;SECHANA
7310713;SAMBACOTE
7310714;TAMAREIRA
7310715;VARZEA NOVA
7310716;VARZONA
7310717;CUTELO
7310718;ILHETA
7310801;COVAO DENTRO
7310802;LEM GOMES
7310803;LEM ROCHA
7310804;LEM VAZ
7310805;MASSAPE
7310806;MONTE
7310807;PAPAIA
7310901;BAIXO ROCHA
7310902;BONINA
7310903;CHA DE LARANJEIRA
7310904;COQUEIRO
7310905;COVAO COMPRIDO
7310906;CUTELO DA VEIGA
7310907;LATADA
7310908;LEM CORREIA
7310909;LEM DA COSTA
7310910;LEM MONTEIRO
7310911;LEM SEMEDO
7310912;LIMA
7310913;MACURTA
7310914;MANCELO
7310915;MANCHOLY
7310916;MATO RAIA
7310917;PONTA SEMEDO
7310918;LIBRÃO
7310919;DJULANGUE
7310920;TRAVESSA
7311001;AGUADA
7311002;BANANA
7311003;BANDEIRA
7311004;CARRICAL
7311005;ILHEU
7311006;LARANJEIRA
7311007;LEM SANCHES
7311008;MATINHO
7311009;MATINHO ACIMA
7311010;MATO MADEIRA
7311011;QUEBRADA
7311012;RIBEIRA DOS PORCOS
7311013;RIBEIRA GIL
7311014;SAO JACINTO
7311015;NONA
7311016;CASA GRANDE
7311017;CRUZ
7311018;GODELHA
7311019;MATINHO ABAIXO
7311101;ACHADINHA
7311102;AGUADA
7311103;BOLANHA
7311104;CHA DE BOI
7311105;CHA DE FIGUEIRA
7311106;CHA DE POMBA
7311107;CHA DE ZIMBRAO
7311108;CHA SEMEDO
7311109;COVAO DE POILAO
7311110;GIL ANDRE
7311111;LEM LOPES
7311112;LIMEIRA
7311113;LONGUEIRA
7311114;MANGUE
7311115;MATINHO
7311116;MONTE
7311117;PARA RAPAZ
7311118;PONTA ACHADA
7311119;PONTA DIANTE
7311120;PONTA REIENTA
7311121;TRAZ DOS MONTES
7311122;CASONA
7311123;CHÃO FREIRE
7311124;ACHADA RIBA
7311125;BELÉM
7311201;ACHADINHA
7311202;BELEM
7311203;CHA BAIXO
7311204;CHA CARREIRA
7311205;CHA DE BEIRA
7311206;COVAO GRANDE
7311207;CRUZ DE RIBA GATO
7311208;FONTE LEME
7311209;LEM BARBOSA
7311210;LUGAR GRANDE
7311211;MA DOMINGAS
7311212;MONTE BADIO
7311213;PIZARRA
7311214;SALA
7311215;SERRADO FREIRE
7311216;SOLE
7311217;TELHA
7311218;TRAVESSA
7311219;CAIUMBRA
7311220;JANEIRO
7311221;BONINA
7311222;SANTA HELENA
7311223;LÉM VARELA
7311224;LÉM ALMEIDA
7311301;REBELO ACIMA
7311302;REBELO BAIXO
7311303;ALTO ACHADA
7311304;ROBELO
7311305;CUTELO
7311401;BAMDIM
7311402;CAPELA DE SAO JOSE
7311403;CHA DE NISPE
7311404;CHA DE TOSSA
7311405;CUTELO
7311406;CUTELO MALAGUETA
7311407;CUTELO MIGUEL SANCHES
7311408;CRUZ DE BARAJO
7311409;DJA CAFU
7311410;GUARDA VENTO
7311411;PEDRA BARRO
7311412;PLANETA
7311413;PONTA DE CUMBA
7311414;RENQUE ACIMA
7311415;RENQUE BAIXO
7311416;SALVA TERRA
7311417;VASSOURA
7311418;RENQUE / RENQUE PURGA
7311501;ACHADA BRAZ
7311502;BARGADO
7311503;B.CHONCORON
7311504;CUTELO DE COELHO
7311505;CUTELO MARIA
7311506;ESTANCIA
7311507;FAZENDA GRANDE
7311508;FORNO
7311509;LERIA
7311510;LEM DRIGUES
7311511;LEM JORGE
7311512;LEM VIEIRA
7311513;LIBENCHA
7311514;MACATI
7311515;MITRA
7311516;PAULADO
7311517;POILAO FONSECA
7311518;RIBEIRAO MOURA
7311519;TABERNA
7311520;VILA QUENTE
7311521;CHÃ TAMBOR
7311522;CUTELO DIAS
7311523;F. GRANDE
7311524;ACHADA COLAÇO
7311525;RIBEIRA DOS ÓRFÃOS
7311601;CHAO DE BABOSA
7311602;CHA DE FUNDAO
7311603;COVAO ESQUEIRA
7311604;CUTELINHO
7311605;ENCONTRADA
7311606;JARACUNDA
7311607;LEM GRANDE
7311608;MACURTA
7311609;MATO RAIA
7311610;RIBEIRAO ALMACO
7311611;GARÇOTE
7311701;CHA DE AGUA
7311702;CHA DA SILVA
7311703;CHAO DE LIMAO
7311704;COVAO CORREIRA
7311705;FIGUEIRA GORDA
7311706;FORNALHA
7311707;LEM VIEIRA
7311708;PIZARRA
7311709;PONTA RIBEIRA ACIMA
7311710;PONTE RIBA
7311711;RIBEIRAO BOI
7311712;RIBEIRAO BOI ACIMA
7311713;RIBEIRAO BOI BAIXO
7311714;RIBEIRAO EGUA
7311715;RIBEIRAO FUNDO
7311716;R.DECO
7311717;CHÃ CAPELA
7311718;CUTELINHO
7311719;PEMA
7311801;ACHADA IGREJA
7311802;COVADA
7311803;ROCHA LAMA
7311901;ABOBOREIRA
7311902;CHA DE AZEDINHA
7311903;CHA DE PINHA
7311904;CHA GRANDE
7311905;CHA QUENTE
7311906;COQUEIRO
7311907;COVAO RAMOS
7311908;CRUZ TAVARES
7311909;FONTE TRAS
7311910;IMPERADOR
7311911;LEM DIAS
7311912;MARGOSA
7311913;PAU GRANDE
7311914;PINCHOSA
7311915;RIBEIRAO D'ASNO
7311916;RIBEIRAO FEIJAO
7311917;RIBEIRAO PEREIRA
7311918;ROMBADO
7311919;SARRADINHO
7311920;ATRÁS MONTE
7311921;RUFEU
7311922;PIQUINHO
7311923;RIBEIRA SALTO
7311924;CUTELO GOMES
7311925;SALTOS ABAIXO
7311926;PENADOR
7311927;SALTOS
7311928;LÉM DE CINZA
7312001;CARRICAL
7312002;CHA DE ABOBORA
7312003;CHA DE AGUA
7312004;CHA DE CAMELO
7312005;CHA DE TABERNA
7312006;CHA FERNANDES
7312007;CHA FERNANDO
7312008;CHUPANA
7312009;LEM CACHORRO
7312010;LEM DE MATO
7312011;LEM PEREIRA
7312012;PINGA MEL
7312013;PONTA RIBEIRA
7312014;PORTALINHO
7312015;RIBEIRAO EGUA
7312016;RIBEIRAO FUNDO
7312017;PEDRA BRANCA
7312018;LOJA
7312019;COVINHA
7312020;CUTELO
7312021;PONTA ALTO
7312022;MONTE
7312023;CAPELA
7312024;ILHÉU / DJEU
7312101;ACHADA SOARES
7312102;BABOSA
7312103;BONINA
7312104;CANIBRA HORTINHA
7312105;CAPELA
7312106;CASA NOVA
7312107;CHAO BAIXO
7312108;CHA DE BONCO
7312109;CHAO FORMOSA
7312110;CIBE NOVO
7312111;CUTELO VERDE
7312112;DAMASCO
7312113;ESPINHO PRETO
7312114;GALIAO
7312115;JANEIRO
7312116;LEM ALMEIDA
7312117;LEM DE HORTA
7312118;LEM GOMES
7312119;LEM PEREIRA
7312120;LEM QUEBRA
7312121;LEM VARELA
7312122;MANIPO
7312123;MATO VAZ
7312124;RIBEIRAO ABOBORA
7312125;SANTA HELENA
7312126;RIO
7312127;CRUZ
7312128;CAREIRA
7312129;PINHEIRO
7312130;CHÃ TAVARES
7312131;CHÃO DE FLORES
7312201;BANANA
7312202;COVAO DENTRO
7312203;COVAO ESCURO
7312204;COVAO PEREIRA
7312205;CUTELINHO
7312206;CUTELO DUARTE
7312207;CUTELO SELADA
7312208;GALIAO
7312209;LAPA
7312210;LEM FERNANDES
7312211;PONTA MAIAMA
7312212;SERELHO ABAIXO
7312213;SERELHO ACIMA
7312214;TELHA
7312215;SERELHO
7312216;LÉM VIEIRA
7312301;ACHADA FATIMA
7312302;COVAO DE BARRO
7312303;CUTELINHO
7312304;MONTE BODE
7312305;PONTA ACHADA
7312306;PORTO ABAIXO
7312307;PORTO ACIMA
7312308;SALINA
7312309;LOGOAGIL
7312401;ACHADA LAGE
7312402;CUTELINHO
7410701;MUNDO NOVO
7410702;PONTA LOPES
7410703;PONTA MENDES
7410704;PORTETE DE CIMA
7410705;SAO FRANCISCO
7410706;AGOSTINHO ALVES
7410707;FUNDO BROTA
7410708;PONTA BAIXO
7410802;ISABEL LOPES
7410803;PALMAREJO GRANDE
7411201;PONTA DO SOL
7510101;ACHADA BALEIA
7510201;ACHADA BAIXO
7510202;ACHADA RIBA
7510203;CASTELINHO
7510204;COVAO SANTANA
7510205;LEM DA VEIGA
7510206;MOIA MOIA
7510301;ACHADA LAMA ABAIXO
7510302;CANCELO BAIXO
7510303;CANCELO RIBA
7510401;ACHADINHA
7510402;COQUEIRO
7510403;CUTELO DE JATAR
7510404;LAGE VERMELHO
7510405;LIMEIRA
7510406;GRAZOTE
7510501;DOBE
7510502;TINCA
7510601;CABECA HORTA
7510602;CHA CARDOSO
7510603;CUTELO TAVARES
7510604;GRAZOTE
7510605;LIMAO
7510606;MILHO BRANCO
7510607;RIBEIRAO JERONIMO
7510608;SEZIMBRA
7510609;TAMARINHA
7510610;TELHA
7510611;TERRA BRANCA
7510612;VARANDA
7510613;CUTELO JATAR
7510614;ACHADA GARZOTE
7510615;CHANZINHA
7510701;ACHADA LAMA ACIMA
7510702;CAPELA
7510703;PORTAL
7510704;CHÃ TANQUE
7510705;ACHADA LAMA
7510706;ACHADA LAMA BAIXO
7510801;CASTELO GRANDE
7510802;CHA DE MOSQUITO
7510803;PONTA DA ACHADA
7510804;PONTA PORTO / PORTO
7510805;PRAIA BAIXO
7510806;ROCHINHA
7510807;FONTINHA
7510808;CASTELINHO
7510809;CASTELO
7510901;ACHADA CATIVO
7510902;ACHADA CAVALO
7510903;BELEM
7510904;CHA DE OLIVEIRA
7510905;COVADA
7510906;CRUZ
7510907;DABREU
7510908;DOREDA
7510909;FAIAL
7510910;JARDIM
7510911;LEM FERREIRA
7510912;NAZARE
7510914;RIBEIRINHA
7511001;VALE CACHOPO
7511002;LEM DE BRITO
7511003;PONTA BAIXO
7511004;PONTA RIBA
7511005;FUNDO
7511006;PONTA
7520101;ACHADA VASSOURA
7520102;BARNABE
7520103;CANCELO
7520104;FABRICA
7520105;FIGUEIRA PORTUGAL
7520106;PEDRA GALINHA
7520107;PONTA DE FORNO
7520108;MATO SERRADO
7520201;ACHADINHA
7520202;CAIADA
7520203;CHAOZINHO
7520204;CURRAL
7520205;LARANJEIRA
7520206;LEM FREIRE
7520207;LEM MENDOCA
7520208;LEM PEREIRA
7520209;MONTE
7520210;REMA REMA
7520211;TRAVESSA BAIXO
7520212;COVÃO D'ÁGUA
7520213;MITRA
7520301;ALDEIA
7520302;BANANA
7520303;CHANCONA
7520304;LEM FONSECA
7520305;LEM DE ZIMBRAO
7520306;MATO VAZ
7520307;POMBAL ACIMA
7520308;PONTA RIBEIRA
7520309;TABERNA
7520310;VARZEA GRANDE
7520401;CHA DE CHIQUEIRO
7520402;COSTA DE NORA
7520403;CUTELO GOIABA
7520404;LEAL
7520405;LEM DA CRUZ
7520406;LEM SEMEDO
7520407;MATO SOEIRO
7520408;PE DE SUBIDA
7520409;VIDELA
7520410;LÉM GARCIA
7520411;LÉM FERNANDES
7520412;CHAMINÉ
7520413;LÉM CORREIO
7520414;MONTE
7520501;CARREDINHA
7520502;GUARDA VENTO
7520503;MASSAPÉ / MASSAPÉ DE CIMA
7520504;MOSTARDA
7520505;ROCHINHA
7520506;CHÃ DE TAMBRA
7520507;DACABALAIO
7520508;CURRAL SERRA
7520601;ACHADA PEDRA
7520602;ACHADA VENTREIRO
7520603;AGUA PANELO
7520604;CHA DE CARDOSO
7520605;CUTELO BABOSA
7520606;FONTE ALMEIDA DE CIMA
7520607;FONTE ACIMA
7520608;MASSAPE
7520609;MONTE QUEIMADO
7520610;MONTINHOS
7520611;NOVE CASAS
7520612;OLHO DE AGUA
7520613;QUEBRADA
7520614;RIBEIRAO AREIA
7520615;RIBEIRAO SANA
7520616;TABERNA
7520617;VENTREIRO
7520701;CUTELO ACIMA
7520702;GUDIM
7520703;MUNDO GRANDE
7520704;TELHA
7520705;CRUZ
7520801;LAGOA
7520901;COVAO VICENTE
7520902;CUTELO GOMES
7520903;MATO AFONSO
7520904;MATO MARTINS
7520905;SOLE
7520906;TAMARINDO
7520907;VOLTA ROMAO
7521001;CHA DE MANGUI
7521002;CHA DE TAMARA
7521003;COVAO DELGADO
7521004;CRUZ
7521005;LARANJO
7521006;PIZARRO
7521007;TELHA
7521008;CABRAL
7521101;COVAO
7521102;CUTELO
7521103;LEM MORREIRA
7521104;LEM SANCHES
7521105;LEM SOARES
7521106;MASSAPE
7521107;SACRAMENTO
7521108;SIBE
7521109;TRAVESSA
7521110;VOLTA ROMAO
7521111;ROMAO
7521201;BARREIRA
7521202;NETA GOMES
7521203;NORA
7521204;TRAVESSA
7521205;CHOPANA
7521206;FUNDO
7521207;TONON
7521208;R.BAIXO
7521209;R.CÃO
7521301;CHA DE VASSOURA
7521302;PÓ DE SACO
7521401;BASSOURA
7521402;CHA DE BAIXO
7521403;CHA DE CACHORRO
7521404;CURRAL GRANDE
7521405;RIBEIRAO CHIQUEIRO
7521406;VAZAGUA
7521407;VAL CACHOPO
7521408;MONTE PARADA
7521409;BRASIL
7521501;BOA VISTA
7521502;CALDEIRA
7521503;CHA DE COELHO
7521504;COSTA CAPELA
7521505;FAEL
7521506;LEM FERNANDES
7521507;LEM GOMES
7521508;NONEIRA
7521509;PINGA MEL
7521510;PONTA MENDES
7521511;ROBAO DE CAL
7521512;SARRADÃO
7521513;CASA GRANDE
7521601;CANCELO
7521602;CIDREIRA
7521603;COVAO DE RUI VAZ
7521604;CURRALINHO
7521605;CUTELO MENDES
7521606;LEM DA VEIGA
7521607;LEM VIEIRA
7521608;MONTE FUNDO
7521609;MONTE LEAO
7521610;PONTA BAIXO
7521611;VILA
7521612;MONTE TCHOTA
7521613;C.VENTO
7521614;PONTA CRUZ
7521615;CUTELO CIDREIRA
7521616;C.VICENTE
7521617;CAFÉ
7521701;BOA VISTA
7521702;COLEGIO
7521703;COVA DE BARRO
7521704;COVAO ENGENHO
7521705;COVAO LOURENCO
7521706;CUTELO BRANCO
7521707;FIGUEIRA BRANCO
7521708;JOAO GARRIDO
7521709;LEM LOPES
7521710;PINHA
7521711;SARRADINHO
7521712;TAMAREIRA
7521713;TENDA
7521714;VARANDA
7521715;JARDIM
7521716;POUSADA
7521717;VÁRZEA IGREJA
7521718;ALDEIA
7521801;VENEZA
7610201;ACHADA BOLANHA
7610202;ACHADA MONTE
7610203;ACHADONA
7610204;BOLANHA
7610205;CHA DE CRUZ
7610206;CHA TOME
7610207;DACALINHA
7610208;LEM FERREIRA
7610209;MANGUINHO
7610210;MEIO D'ACHADA
7610211;PEDRA BARRO
7610212;PONTA MANGUINHO
7610301;ACHADA BATALHA
7610302;ACHADA PORTINHO
7610303;CUTELO MIRANDA
7610304;GALIAO
7610305;MANGUINHO
7610306;MONTE TERRA
7610307;PIZARRA
7610308;PONTA CALHETA
7610309;PONTA CALHETONA
7610310;PONTO
7610311;PORTO
7610312;VENEZA
7610313;VARIANTE
7610402;BATIBAMBA
7610403;CARREIRA
7610404;CASA BRANCA
7610405;CHA BAIXO
7610406;CHAO FORMOSO
7610407;CHIQUEIRO VELHO
7610408;COVADA
7610409;COVAO GRANDE
7610410;CUTELO COCO
7610412;FORNO
7610413;FUNDO REBELO
7610414;FUNDO RIBEIRA
7610415;LIMAO
7610416;PE BEDJA
7610417;PE DE ROCHA
7610419;QUELEM DE FONTE
7610420;SELADA
7610421;SUAVE
7610422;TORRIL
7610423;ZIMBRAO
7610501;BOCA RIBEIRA
7610502;CHAO DE NONA
7610503;CHAO DENTRO
7610504;CUTELO DE MEIO
7610505;CUTELO REDONDO
7610506;FONTE S.JOAO
7610507;GARCOTE
7610508;LEM GOMES
7610509;PE DE MONTE
7610510;PONTA DE AGUADA
7610511;PONTA MATO
7610512;RUA COMPRIDA
7610513;ACHADA GARSOTE
7610514;QUARTO PICO
7610515;FEROL
7610516;CUTELO
7610601;ACHADA BARRIL
7610602;AGUADINHA
7610603;CHA DE MATO
7610604;COVAO PERTADO
7610605;CUTELO DE RIBA
7610607;CUTELO GOMES
7610608;CUTELO MORENO
7610609;CUTELO VASSOURA
7610610;FIGUEIRA GRANDE
7610611;FONTON
7610612;FORNO
7610613;LAGOA
7610614;LAGOA BAIXO
7610615;LARANJA
7610617;LEM VARELA
7610618;LEM VIEIRA
7610619;MATO
7610620;MATO GRANDE
7610621;MATO PIQUINHO
7610622;MONTE BRANCO
7610624;PAI ANTONIO
7610625;ROMAO
7610626;VASSOURA
7610627;CARICEL
7610628;CHÃO NUNE
7610629;MONDO BUA
7610630;LÉM LIVEIRA
7610631;PÉ DE ROCHA
7610701;CAGARRO
7610702;CHA BAIXO
7610703;LEM CARDOSO
7610704;LEM PEREIRA
7610705;PO FINO
7610706;PONTA CABRAL
7610707;TABULEIRO
7610708;ESPINHO BRANCO
7610709;ACHADA ESPINHO BRANCO
7610710;ACHADA RABELADO
7610711;ACHADA BRUFA
7610712;CHÃ DE CARRAPATE
7610801;CABACEIRA
7610802;CANTADA
7610803;CHA RIBA
7610804;CHAO GRANDE
7610805;CUTELO
7610806;CUTELO BAIXO
7610807;CUTELO PUPA
7610808;CUTELO VERMELHO
7610809;FOBERO
7610810;LEM RAMOS
7610811;LEM VARELA
7610812;QUEBRADA
7610813;RUBOM PUPA
7610814;SERRA PO
7610815;MALAGUETA
7610901;CARREIRA
7610902;FONTE ROCHA
7610903;LEM SANCHES
7610904;TERRA VERMELHA
7610905;TRAVESSA BAIXO
7610906;VIEGA
7610907;MACHADO
7610908;CRUZ BAIXO
7610909;VIEGA RIBA
7611001;AGUA DE BOI
7611002;BELEM
7611003;CUTELO MATO CORREIA
7611004;CUTELO PURGONA
7611005;FAZENDA
7611006;FUNDAO
7611007;LEM CARDOSO
7611008;PEDRA MACHO
7611009;PONTA DE MAFAFA
7611010;PORTAL
7611011;REBELO
7611012;SARRIMBA
7611013;SELADA
7611014;MADJEBA
7611015;PORTAL DERIBA
7611016;DIOGO VELHO
7611017;MATO CORREIA
7611018;CUTELO MENDES
7611019;PONTA COVÃO
7611020;COVÃO
7611021;CHÃ MATO
7611022;PONTA CÃ
7611023;POUSADA
7611101;ACHADA CAVALO
7611102;LEM TAVARES
7611103;MILHO BRANCO
7611104;MONTE BODE
7611105;SOLE
7611107;PIA
7611108;LIMUM
7611109;COVINHA
7611201;CHA CALIPTO
7611202;CHA DE GUERRA
7611203;JOAO GONCALVES
7611204;LEM SANCHES
7611206;MONTE
7611207;MONTE RIBA
7611208;PONTA
7611209;PONTA BRUFA
7611210;PORTAL
7611211;RIBEIRAO CRUZ
7611212;ROCHA BRANCA
7611215;CHÃ BAIXO
7611216;MONTE POUSADA
7611217;ACHADA MANGUE
7611218;VARIANTE
